timestamp,position,rssi,latency_avg,latency_jitter,packet_loss,ap_connected,aps_visible
2025-07-02T17:45:24.291181,"5.0,20.0",-36,1.438,0.4388279845224095,0.0,ap1,meshNet:-36;meshNet:-36;meshNet:-36
2025-07-02T17:45:38.735493,"15.0,20.0",-36,1.184,0.02966479394838268,0.0,ap1,meshNet:-36;meshNet:-36;meshNet:-36
2025-07-02T17:45:53.169879,"25.0,20.0",-36,1.526,0.019493588689617945,0.0,ap1,meshNet:-36;meshNet:-36;meshNet:-36
2025-07-02T17:46:07.614345,"35.0,20.0",-36,2.014,0.011401754250991351,0.0,ap1,meshNet:-36;meshNet:-36;meshNet:-36
2025-07-02T17:46:22.045407,"25.0,20.0",-36,1.56,0.05196152422706627,0.0,ap1,meshNet:-36;meshNet:-36;meshNet:-36
2025-07-02T17:46:36.483276,"15.0,20.0",-36,1.296,0.13408952233489385,0.0,ap1,meshNet:-36;meshNet:-36;meshNet:-36
